#E_pot  E_kin  T  P
-1.028399e-02 6.966267e+02 2.792831e+02 7.711839e+02
-1.196730e-02 7.720690e+02 3.095285e+02 8.547005e+02
-9.770802e-03 6.769051e+02 2.713766e+02 7.493516e+02
-7.374646e-03 8.003996e+02 3.208865e+02 8.860632e+02
-6.505893e-03 7.539947e+02 3.022824e+02 8.346918e+02
-6.817795e-03 6.589213e+02 2.641667e+02 7.294431e+02
-8.061535e-03 7.863584e+02 3.152573e+02 8.705192e+02
-8.969243e-03 7.682019e+02 3.079782e+02 8.504195e+02
-8.053891e-03 7.249738e+02 2.906477e+02 8.025648e+02
-6.725973e-03 7.512607e+02 3.011863e+02 8.316652e+02
-6.108058e-03 8.298427e+02 3.326905e+02 9.186575e+02
-5.287116e-03 7.061504e+02 2.831012e+02 7.817269e+02
-4.937954e-03 7.514494e+02 3.012620e+02 8.318740e+02
-5.711919e-03 7.701067e+02 3.087418e+02 8.525282e+02
-7.911756e-03 7.828143e+02 3.138364e+02 8.665958e+02
-9.551787e-03 7.055456e+02 2.828588e+02 7.810574e+02
-1.157626e-02 7.720080e+02 3.095041e+02 8.546330e+02
-1.441360e-02 8.058789e+02 3.230832e+02 8.921289e+02
-1.712468e-02 6.991613e+02 2.802992e+02 7.739898e+02
-2.170528e-02 6.890705e+02 2.762538e+02 7.628190e+02
-2.011039e-02 8.404659e+02 3.369494e+02 9.304176e+02
-2.128383e-02 7.449047e+02 2.986382e+02 8.246289e+02
-3.152128e-02 7.997420e+02 3.206228e+02 8.853352e+02
-3.757341e-02 7.887385e+02 3.162115e+02 8.731541e+02
-2.790350e-02 7.447393e+02 2.985718e+02 8.244458e+02
-1.903038e-02 7.377280e+02 2.957609e+02 8.166841e+02
-1.699224e-02 7.454998e+02 2.988767e+02 8.252877e+02
-1.561756e-02 7.760728e+02 3.111337e+02 8.591328e+02
-1.253905e-02 7.255422e+02 2.908756e+02 8.031941e+02
-8.756604e-03 7.779760e+02 3.118967e+02 8.612397e+02
-7.404711e-03 7.301219e+02 2.927116e+02 8.082640e+02
-7.142789e-03 7.648751e+02 3.066444e+02 8.467366e+02
-5.875299e-03 7.536901e+02 3.021603e+02 8.343546e+02
-5.015299e-03 7.729435e+02 3.098791e+02 8.556686e+02
-4.538830e-03 7.744160e+02 3.104695e+02 8.572987e+02
-3.705118e-03 7.411557e+02 2.971352e+02 8.204787e+02
-3.176340e-03 7.056730e+02 2.829098e+02 7.811984e+02
-3.222685e-03 7.529709e+02 3.018720e+02 8.335584e+02
-2.709680e-03 7.152271e+02 2.867401e+02 7.917750e+02
-2.116408e-03 7.877567e+02 3.158179e+02 8.720672e+02
-1.839585e-03 7.293579e+02 2.924053e+02 8.074182e+02
-1.655789e-03 7.132153e+02 2.859336e+02 7.895479e+02
-1.442788e-03 7.150153e+02 2.866553e+02 7.915406e+02
-1.328029e-03 7.635452e+02 3.061113e+02 8.452644e+02
-1.305447e-03 7.258756e+02 2.910092e+02 8.035632e+02
-1.194080e-03 7.374402e+02 2.956456e+02 8.163655e+02
-1.098050e-03 6.773168e+02 2.715416e+02 7.498073e+02
-1.072332e-03 7.338548e+02 2.942082e+02 8.123964e+02
-1.009351e-03 6.966033e+02 2.792737e+02 7.711579e+02
-9.936913e-04 6.864773e+02 2.752142e+02 7.599483e+02
-1.111345e-03 8.180032e+02 3.279439e+02 9.055509e+02
-1.078026e-03 7.116783e+02 2.853174e+02 7.878464e+02
-9.713419e-04 8.154719e+02 3.269291e+02 9.027486e+02
-1.065468e-03 7.459182e+02 2.990445e+02 8.257509e+02
-1.169994e-03 6.979682e+02 2.798209e+02 7.726690e+02
-1.177880e-03 6.929406e+02 2.778053e+02 7.671033e+02
-1.035634e-03 8.003867e+02 3.208813e+02 8.860490e+02
-9.645337e-04 7.818264e+02 3.134403e+02 8.655021e+02
-9.644943e-04 7.268310e+02 2.913923e+02 8.046209e+02
-9.698706e-04 8.082826e+02 3.240468e+02 8.947899e+02
-9.332737e-04 7.498294e+02 3.006125e+02 8.300806e+02
-8.218648e-04 7.355786e+02 2.948993e+02 8.143047e+02
-7.131042e-04 7.382740e+02 2.959798e+02 8.172885e+02
-6.463448e-04 7.308454e+02 2.930017e+02 8.090649e+02
-6.089648e-04 7.587910e+02 3.042052e+02 8.400013e+02
-5.936441e-04 7.655561e+02 3.069174e+02 8.474905e+02
-6.290429e-04 7.790925e+02 3.123443e+02 8.624757e+02
-6.353067e-04 7.357453e+02 2.949661e+02 8.144892e+02
-6.445941e-04 6.746691e+02 2.704801e+02 7.468762e+02
-7.082081e-04 7.786008e+02 3.121472e+02 8.619313e+02
-7.712050e-04 7.236358e+02 2.901113e+02 8.010836e+02
-7.813250e-04 7.657216e+02 3.069838e+02 8.476738e+02
-8.408269e-04 7.187761e+02 2.881630e+02 7.957038e+02
-8.237926e-04 7.155566e+02 2.868722e+02 7.921398e+02
-7.126698e-04 7.259740e+02 2.910487e+02 8.036721e+02
-7.459430e-04 7.871363e+02 3.155691e+02 8.713803e+02
-7.977939e-04 7.456052e+02 2.989190e+02 8.254043e+02
-7.940575e-04 7.591059e+02 3.043315e+02 8.403500e+02
-8.022294e-04 7.577157e+02 3.037742e+02 8.388110e+02
-7.920276e-04 7.300337e+02 2.926762e+02 8.081663e+02
-7.283796e-04 7.374010e+02 2.956299e+02 8.163221e+02
-7.085065e-04 7.267306e+02 2.913520e+02 8.045097e+02
-6.906739e-04 7.783190e+02 3.120342e+02 8.616194e+02
-5.869151e-04 7.245371e+02 2.904726e+02 8.020815e+02
-5.118251e-04 7.618032e+02 3.054129e+02 8.433360e+02
-4.915764e-04 6.550911e+02 2.626312e+02 7.252030e+02
-5.063317e-04 7.837131e+02 3.141967e+02 8.675908e+02
-4.805164e-04 6.918661e+02 2.773745e+02 7.659138e+02
-4.154284e-04 8.481505e+02 3.400302e+02 9.389247e+02
-3.799189e-04 7.843522e+02 3.144529e+02 8.682983e+02
-3.579777e-04 7.148304e+02 2.865811e+02 7.913359e+02
-3.377229e-04 6.859381e+02 2.749980e+02 7.593513e+02
-3.472204e-04 7.528787e+02 3.018350e+02 8.334563e+02
-3.473264e-04 8.075697e+02 3.237611e+02 8.940007e+02
-3.444317e-04 7.196203e+02 2.885014e+02 7.966384e+02
-3.678057e-04 7.752014e+02 3.107843e+02 8.581682e+02
-4.056334e-04 8.238478e+02 3.302870e+02 9.120209e+02
-4.282486e-04 7.591469e+02 3.043479e+02 8.403953e+02
-4.443633e-04 7.501209e+02 3.007293e+02 8.304033e+02
-4.594943e-04 8.179404e+02 3.279187e+02 9.054814e+02
-4.490405e-04 8.307451e+02 3.330522e+02 9.196565e+02
-4.344408e-04 8.125767e+02 3.257684e+02 8.995435e+02
-4.178564e-04 7.617931e+02 3.054088e+02 8.433248e+02
-4.315076e-04 7.269714e+02 2.914486e+02 8.047763e+02
-4.355524e-04 8.257128e+02 3.310348e+02 9.140856e+02
-4.143347e-04 7.791794e+02 3.123791e+02 8.625719e+02
